nombreUniversidad,sector,provincia,nombreCarrera,areaConocimiento,nivel,modalidad,duracionAnios,cantidadCarrerasVirtuales,cantidadAreas,porcentajeOfertaVirtual,observaciones,
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura será Diplomado Superior en Educación en historia y su praxis en diferentes niveles educativos,"Departamento de Ciencias Jurídicas, Políticas y Sociales",Carrera de Posgrado,Virtual,1 mes,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,INGENIERÍA QUÍMICA,Ingeniería,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,INGENIERÍA MECÁNICA,Ingeniería,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,INGENIERÍA EN TELECOMUNICACIONES,Ingeniería,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,ING. EN ENERGÍAS RENOVABLES,Ingeniería,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,ING. ELECTRICISTA,Ingeniería,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,ING. EN ENERGÍA ELÉCTRICA,Ingeniería,Carrera de Grado,Presencial,5,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Doctorado en Ciencias de la Ingeniería,Ingeniería,Carrera de Posgrado,Presencial,2,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Maestría en Ciencias de la Ingeniería,Ingeniería,Carrera de Posgrado,Presencial,2,13,5,"22,41%",,DAVID
Universidad Nacional de Río Cuarto,Publica,Cordoba,Diplomatura Superior en Docencia Universitaria en Ingeniería (Segunda Cohorte),Ingeniería,Carrera de Posgrado,Presencial,2,13,5,"22,41%",,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Arquitectura,"Facultad de Arquitectura,",Carrera de Grado,PRESENCIAL,6,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Diseño Industrial,"Facultad de Arquitectura,",Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Gestión Cultural,"Facultad de Arquitectura,",Carrera de Grado,PRESENCIAL,"2,5",0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Lic. en Gestión Cultural,"Facultad de Arquitectura,",Carrera de Grado,PRESENCIAL,2,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,CCC (Ciclo de Complementación Curricular),"Facultad de Arquitectura,",Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Comunicación Audiovisual,"Facultad de Arquitectura,",Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Contador/a Público/a,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Administración,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Economía,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado Universitario en Economía,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Turismo,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Turismo,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Pregrado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Comercialización,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Pregrado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Comercio Exterior,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Pregrado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria Contable,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Pregrado,PRESENCIAL,6,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Periodismo Digital,FACULTAD DE CIENCIAS SOCIALES Y ECONOMICAS,Carrera de Pregrado,PRESENCIAL,"5,5",0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Bioquímica,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Ciencias Biológicas,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Ciencias Biológicas,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Ciencias Matemáticas,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Matemática,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Física,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Física,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Química,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Química,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura en Ciencia de Datos,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,Carrera de Pregrado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Agronómica,Facultad de Ciencias Agrarias,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Ciencia y Tecnología de Alimentos,Facultad de Ciencias Agrarias,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Producción Animal,Facultad de Ciencias Agrarias,Carrera de Grado,PRESENCIAL,"2,5",0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Producción Vegetal,Facultad de Ciencias Agrarias,Carrera de Grado,PRESENCIAL,"2,5",0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Producciones Vegetales IntensivasAD (a distancia),Facultad de Ciencias Agrarias,Carrera de Pregrado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Industrias de Bebidas,Facultad de Ciencias Agrarias,Carrera de Pregrado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Enfermería,FACULTADDE SALUD Y TRABAJO SOCIAL,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Trabajo Social,FACULTADDE SALUD Y TRABAJO SOCIAL,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Terapia Ocupacional,FACULTADDE SALUD Y TRABAJO SOCIAL,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Abogacía,FACULTAD DE DERECHO,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Martillero y Corredor Público AD (a distancia),FACULTAD DE DERECHO,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Ciencia Política,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Filosofía,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Filosofía,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Geografía,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Geografía,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Historia,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Historia,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Letras,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Letras,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Sociología,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado Universitario en Sociología,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Antropología,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Tecnicatura Universitaria en Antropología,FACULTAD DE HUMANIDADES,Carrera de Pregrado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Ciencias de la Educación,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado Universitario en Cs. de la Educación,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Lengua Inglesa,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado Universitario de Inglés,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,4,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado Universitario de Lengua Italiana,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Licenciatura en Bibliotecología y Documentación CCC (Ciclo de Complementación Curricular) AD (a distancia) 2 años,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Profesorado en Bibliotecología y Documentación,FACULTAD DE HUMANIDADES,Carrera de Grado,PRESENCIAL,3,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Bibliotecario/aEscolar,FACULTAD DE HUMANIDADES,Carrera de Pregrado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Bibliotecario/a Escolar,FACULTAD DE HUMANIDADES,Carrera de Pregrado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Bibliotecología,FACULTAD DE HUMANIDADES,Carrera de Pregrado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Eléctrica,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Electromecánica,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Electrónica,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería en Alimentos,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería en Computación,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería en Informática,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Industrial,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería en Materiales,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Mecánica,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Ingeniería Química,Facultad de Ingeniería,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Lic. en Psicología,Facultad de Psicología,Carrera de Grado,PRESENCIAL,5,0,10,0%,,DAVID
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Publica,Buenos Aires,Medicina,FACULTAD DE MEDICINA,Carrera de Grado,PRESENCIAL,6,0,10,0%,,DAVID
